PMID,abstract,journal,mesh_UIds,mesh_terms,paper,qual_UIds,qual_terms,webpage,year,is_useful
11177201,"Bioavailability of iron (Fe) from a low-Fe infant formula was determined by erythrocyte incorporation of 58Fe 14 d after administration in ten healthy, non-Fe-deficient infants. Two feeding protocols were compared, with each infant acting as his/her own control. At 140 and 154 d of age, infants were fed 1000 g of 58Fe-labelled formula (1.44 mg total Fe/1000 g) as six feeds over 24 h (Protocol A) or as two feeds/day on three consecutive days (Protocol B). A water solution with 57Fe and ascorbic acid was given separately as a reference dose in both study protocols. Erythrocyte incorporation of 58Fe and 57Fe was determined by thermal ionisation mass spectrometry. Geometric mean 58Fe incorporation was 7.6% (range 3.3-13.5%) with Protocol A as compared to 10.6% (range 6.7-18.6%) with Protocol B (P = 0.05); paired t test. Inter-individual variability of 58Fe was not reduced by correcting for the incorporation of 57Fe from the reference dose, or by correcting for plasma ferritin concentration. Fractional erythrocyte incorporation of Fe from low-Fe infant formula was in the same range as our earlier published data on erythrocyte incorporation of Fe from human milk extrinsically labelled with 58Fe (Davidsson et al. 1994a). The methodological evaluations included in this study clearly indicate the importance of using standardised study protocols when evaluating Fe bioavailability in infants. Corrections of erythrocyte incorporation data based on plasma ferritin or erythrocyte incorporation of Fe from a reference dose were not found to be useful.",The British journal of nutrition,"['D001682', 'D001835', 'D004912', 'D005260', 'D005293', 'D006801', 'D007223', 'D007225', 'D007227', 'D007503', 'D019266', 'D008297', 'D012015']","['Biological Availability', 'Body Weight', 'Erythrocytes', 'Female', 'Ferritins', 'Humans', 'Infant', 'Infant Food', 'Infant Nutritional Physiological Phenomena', 'Iron Isotopes', 'Iron, Dietary', 'Male', 'Reference Standards']","Erythrocyte incorporation of iron by infants: iron bioavailability from a low-iron infant formula and an evaluation of the usefulness of correcting erythrocyte incorporation values, using a reference dose or plasma ferritin concentrations.","[None, None, 'Q000378', None, 'Q000097', None, None, 'Q000032', 'Q000502', None, 'Q000097', None, None]","[None, None, 'metabolism', None, 'blood', None, None, 'analysis', 'physiology', None, 'blood', None, None]",https://www.ncbi.nlm.nih.gov/pubmed/11177201,2001,0
11176326,"Variation in the bioavailability of calcium (Ca), iron (Fe), and zinc (Zn) occurs because of interactions of food components in the gastrointestinal microenvironment. Bioavailability is preferably determined by in vivo tests, but these are expensive, labor-intensive, time consuming, and often unethical. As an alternative, in vitro methods can be used to predict bioavailability of nutrients from foodstuffs.",Journal of pediatric gastroenterology and nutrition,"['D001682', 'D002118', 'D003956', 'D004063', 'D005260', 'D006801', 'D066298', 'D007225', 'D007227', 'D007231', 'D007501', 'D018977', 'D008894', 'D008895', 'D012016', 'D015203', 'D013054', 'D015032']","['Biological Availability', 'Calcium', 'Dialysis', 'Digestion', 'Female', 'Humans', 'In Vitro Techniques', 'Infant Food', 'Infant Nutritional Physiological Phenomena', 'Infant, Newborn', 'Iron', 'Micronutrients', 'Milk Proteins', 'Milk, Human', 'Reference Values', 'Reproducibility of Results', 'Spectrophotometry, Atomic', 'Zinc']","In vitro availability of calcium, iron, and zinc from first-age infant formulae and human milk.","[None, 'Q000032', None, None, None, None, None, 'Q000032', None, None, 'Q000032', 'Q000032', 'Q000378', 'Q000737', None, None, None, 'Q000032']","[None, 'analysis', None, None, None, None, None, 'analysis', None, None, 'analysis', 'analysis', 'metabolism', 'chemistry', None, None, None, 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/11176326,2001,0
11160548,"Nothing is directly known about the bioavailability of vitamin B-12 from dairy products or fortified grain products. We directly studied vitamin B-12 absorption from water, milk and fortified bread in adult subjects using (58)Co-labeled vitamin B-12 and a whole body gamma-ray counter/spectrophotometer. Sixteen healthy men and women over the age of 60 y with normal serum levels of vitamin B-12 and normal basal gastric acid secretion were studied. (58)Co vitamin B-12 (0.25 microg) was administered in water, milk or fortified bread to each subject along with 185 kBq (5.0 microCi) (51)Cr as a stool marker. Whole body counting was performed 30 min after ingestion of the radioactive dose and at 7 and 14 d after dosing. Mean absorptions from water, milk and fortified bread were 55, 65 and 55%, respectively, and did not differ. The high body retention of the extrinsic vitamin B-12 label from milk and bread may warrant a greater use of such fortified products in the elderly to ensure vitamin B-12 adequacy.",The Journal of nutrition,"['D000368', 'D000375', 'D000818', 'D001682', 'D001939', 'D003036', 'D005243', 'D005260', 'D005527', 'D006801', 'D007408', 'D008297', 'D008875', 'D008892', 'D013051', 'D014805', 'D014806', 'D014867']","['Aged', 'Aging', 'Animals', 'Biological Availability', 'Bread', 'Cobalt Isotopes', 'Feces', 'Female', 'Food, Fortified', 'Humans', 'Intestinal Absorption', 'Male', 'Middle Aged', 'Milk', 'Spectrometry, Gamma', 'Vitamin B 12', 'Vitamin B 12 Deficiency', 'Water']",Older men and women efficiently absorb vitamin B-12 from milk and fortified bread.,"[None, 'Q000378', None, None, None, None, 'Q000737', None, None, None, None, None, None, None, None, 'Q000008', 'Q000517', None]","[None, 'metabolism', None, None, None, None, 'chemistry', None, None, None, None, None, None, None, None, 'administration & dosage', 'prevention & control', None]",https://www.ncbi.nlm.nih.gov/pubmed/11160548,2001,0
11157325,Iron-fortified school breakfasts have been introduced in Peru to combat childhood iron deficiency.,The American journal of clinical nutrition,"['D018798', 'D001205', 'D001682', 'D002648', 'D002664', 'D018592', 'D004492', 'D004912', 'D005260', 'D005503', 'D005527', 'D006801', 'D007408', 'D019266', 'D007553', 'D008297', 'D013058', 'D010568']","['Anemia, Iron-Deficiency', 'Ascorbic Acid', 'Biological Availability', 'Child', 'Child Nutritional Physiological Phenomena', 'Cross-Over Studies', 'Edetic Acid', 'Erythrocytes', 'Female', 'Food Additives', 'Food, Fortified', 'Humans', 'Intestinal Absorption', 'Iron, Dietary', 'Isotope Labeling', 'Male', 'Mass Spectrometry', 'Peru']",Improving iron absorption from a Peruvian school breakfast meal by adding ascorbic acid or Na2EDTA.,"['Q000178', 'Q000008', None, None, None, None, 'Q000008', 'Q000378', None, None, 'Q000032', None, 'Q000187', 'Q000008', None, None, None, None]","['diet therapy', 'administration & dosage', None, None, None, None, 'administration & dosage', 'metabolism', None, None, 'analysis', None, 'drug effects', 'administration & dosage', None, None, None, None]",https://www.ncbi.nlm.nih.gov/pubmed/11157325,2001,0
11133176,"Polyunsaturated fatty acids (PUFAs) derived from essential fatty acids (EFAs) play an important role in prenatal visual and neural development. Protein-energy malnutrition affects PUFA supply, and hence the synthesis of structural lipids during growth. Recently, some physiological studies reported abnormalities in the visual function of formula-fed infants relative to breast-fed infants. The purpose of our study was to assess whether fatty acid composition of the malnourished infant diet modifies the visual function and erythrocyte phospholipid fatty acid composition. Three groups of full-term malnourished infants were selected. Two groups received commercial formulas. One of them supplied linoleic and alpha -linolenic acid: Formula I (FI), and the other supplied, in addition, long-chain PUFAs from n-3 and n-6 series: Formula II (FII). A reference group of breast-fed infants was also enrolled. Visual function was assessed using full-field flash electroretinography, and the erythrocyte phospholipid fatty acid composition was determined by gas-liquid chromatography. Those infants receiving the supplemented formula (FII) exhibited a similar retinal function to that of breast-fed infants. However, normal results were not achieved when infants were fed on the FI formula. In all groups, the results were correlated with the proportion of docosahexaenoic acid in erythrocyte phospholipid fatty acid composition. We conclude that in malnourished infants a nutrient formula enriched with long-chain fatty acids of n-6 and n-3 series could be helpful to achieve an erythrocyte fatty acid pattern and a visual function similar to that obtained in breast-fed infants.","Prostaglandins, leukotrienes, and essential fatty acids","['D001942', 'D003430', 'D004041', 'D019587', 'D004281', 'D004596', 'D004910', 'D005227', 'D005228', 'D015525', 'D043371', 'D005231', 'D005260', 'D006801', 'D007223', 'D007225', 'D019787', 'D008297', 'D008563', 'D008895', 'D010743', 'D011502', 'D012160', 'D014785', 'D017962']","['Breast Feeding', 'Cross-Sectional Studies', 'Dietary Fats', 'Dietary Supplements', 'Docosahexaenoic Acids', 'Electroretinography', 'Erythrocyte Membrane', 'Fatty Acids', 'Fatty Acids, Essential', 'Fatty Acids, Omega-3', 'Fatty Acids, Omega-6', 'Fatty Acids, Unsaturated', 'Female', 'Humans', 'Infant', 'Infant Food', 'Linoleic Acid', 'Male', 'Membrane Lipids', 'Milk, Human', 'Phospholipids', 'Protein-Energy Malnutrition', 'Retina', 'Vision, Ocular', 'alpha-Linolenic Acid']",Dietary long-chain fatty acids and visual response in malnourished nursing infants.,"[None, None, 'Q000008', None, 'Q000097', None, 'Q000737', 'Q000008', 'Q000493', 'Q000008', None, 'Q000008', None, None, None, 'Q000032', 'Q000008', None, 'Q000097', 'Q000737', 'Q000097', 'Q000178', 'Q000254', 'Q000187', 'Q000008']","[None, None, 'administration & dosage', None, 'blood', None, 'chemistry', 'administration & dosage', 'pharmacokinetics', 'administration & dosage', None, 'administration & dosage', None, None, None, 'analysis', 'administration & dosage', None, 'blood', 'chemistry', 'blood', 'diet therapy', 'growth & development', 'drug effects', 'administration & dosage']",https://www.ncbi.nlm.nih.gov/pubmed/11133176,2001,0
11128879,"Breast milk samples were collected from 112 mothers who resided in southwest Greece during the years 1995-1997. The following chemicals, which were present in some of the milk samples, were quantified by gas chromatography: residues of lindane (i.e., alpha-hexachlorocyclohexane [BHC], beta-BHC, gamma-BHC), delta-BHC, 1,1-dichloro-2,2-bis(p-chlorophenyl)ethylene (p,p-DDE), 1,1-dichloro-2,2-bis(p-chlorophenyl)ethane (p,p'-DDD, and 1,1,1-trichloro-2,2-bis(p-chlorophenyl)ethane (p,p'-DDT). With the assistance of a qualified dietitian, the mothers also completed a 7-d food-frequency questionnaire and provided additional personal information (e.g., educational level, profession, previous or present residence, use of pesticides, treatment of dermal scabies). Concentrations of gamma-BHC (i.e., lindane) were present in 57.1% of the samples (mean concentration = 0.58 microg/l [whole milk], range = nondetectable to 10.86 microg/l). Concentrations of alpha-BHC, beta-BHC, delta-BHC, p,p'-DDD, and p,p'-DDT were detected in 16%, 39.3%, 11.6%, 41%, and 55.3% of the samples, respectively. Moreover, p,p'-DDE, which was detected in all samples, ranged from 0.33 to 278 microg/l. Typically, the amounts of gamma-BHC and sigma-DDTs in breast milk were below the established acceptable daily intake value. Nonetheless, 3 of the 112 samples contained concentrations of sigma-DDT derivatives that exceeded the acceptable daily intake value established by the World Health Organisation in 1987. Concentrations of insecticides in breast milk were affected by dietary habits. Some women who consumed 7 (or more) portions of fresh vegetables per week had gamma-BHC concentrations in whole milk that exceeded 0.15 microg/l (odds ratio = 1.23 [95% confidence interval = 1.05, 1.44]; p = .006). The concentrations of DDT derivatives were associated with the portions of fish, chicken, fruits, milk, and potatoes consumed each week.",Archives of environmental health,"['D000328', 'D016001', 'D004435', 'D004781', 'D005260', 'D006801', 'D006843', 'D007231', 'D007306', 'D016015', 'D008895', 'D016017', 'D018570', 'D012494', 'D012680']","['Adult', 'Confidence Intervals', 'Eating', 'Environmental Exposure', 'Female', 'Humans', 'Hydrocarbons, Chlorinated', 'Infant, Newborn', 'Insecticides', 'Logistic Models', 'Milk, Human', 'Odds Ratio', 'Risk Assessment', 'Sampling Studies', 'Sensitivity and Specificity']",Organochlorine pesticide residues in human breast milk from southwest Greece: associations with weekly food consumption patterns of mothers.,"[None, None, None, 'Q000009', None, None, None, None, 'Q000032', None, 'Q000737', None, None, None, None]","[None, None, None, 'adverse effects', None, None, None, None, 'analysis', None, 'chemistry', None, None, None, None]",https://www.ncbi.nlm.nih.gov/pubmed/11128879,2001,0
11113834,"To determine whether premature infants who have necrotizing enterocolitis (NEC) have deficiencies in glutamine (GLN) and arginine (ARG), which are essential to intestinal integrity.",The Journal of pediatrics,"['D000367', 'D001120', 'D002851', 'D015331', 'D020345', 'D005865', 'D005973', 'D006801', 'D007225', 'D007231', 'D007234', 'D007235', 'D008895', 'D011446', 'D012016', 'D014508']","['Age Factors', 'Arginine', 'Chromatography, High Pressure Liquid', 'Cohort Studies', 'Enterocolitis, Necrotizing', 'Gestational Age', 'Glutamine', 'Humans', 'Infant Food', 'Infant, Newborn', 'Infant, Premature', 'Infant, Premature, Diseases', 'Milk, Human', 'Prospective Studies', 'Reference Values', 'Urea']",Reduced serum amino acid concentrations in infants with necrotizing enterocolitis.,"[None, 'Q000097', None, None, 'Q000097', None, 'Q000097', None, None, None, None, 'Q000097', None, None, None, 'Q000097']","[None, 'blood', None, None, 'blood', None, 'blood', None, None, None, None, 'blood', None, None, None, 'blood']",https://www.ncbi.nlm.nih.gov/pubmed/11113834,2001,0
11103301,"The protein content and amino acid profile of three milk-based infant formulas, two of which were powdered (adapted and follow-on) and the third liquid, were determined to check their compliance with the EU directive and to evaluate whether or not they fulfil an infant's nutritional needs. To obtain the amino acid profile proteins were subjected to acid hydrolysis, prior to which the sulfur-containing amino acids were oxidized with performic acid. The amino acids were derivatized with phenylisothiocyanate (PITC) and then determined by ion-pair reverse phase high performance liquid chromatography (HPLC) In the case of tryptophan a basic hydrolysis was applied and there was no need of derivatization. The protein contents of the analysed formulas were in the ranges established by the EU directive for these products and the amino acid contents were in the ranges reported by other authors for these types of formulas. In all cases the tryptophan content determined the value of the chemical score, which was always lower than 80% of the reference protein but in the ranges reported by other authors. The analysed adapted infant formula provides amino acids in amounts higher than the established nutritional requirements.",International journal of food sciences and nutrition,"['D000596', 'D000704', 'D000818', 'D002851', 'D004044', 'D005062', 'D006801', 'D007223', 'D007225', 'D007227', 'D007231', 'D007881', 'D008892', 'D008895', 'D009751', 'D014364']","['Amino Acids', 'Analysis of Variance', 'Animals', 'Chromatography, High Pressure Liquid', 'Dietary Proteins', 'European Union', 'Humans', 'Infant', 'Infant Food', 'Infant Nutritional Physiological Phenomena', 'Infant, Newborn', 'Legislation, Food', 'Milk', 'Milk, Human', 'Nutritional Requirements', 'Tryptophan']",Amino acid profile of milk-based infant formulas.,"['Q000032', None, None, None, 'Q000032', None, None, None, 'Q000032', None, None, 'Q000592', 'Q000737', 'Q000737', None, 'Q000032']","['analysis', None, None, None, 'analysis', None, None, None, 'analysis', None, None, 'standards', 'chemistry', 'chemistry', None, 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/11103301,2000,0
11065104,"Mothers taking 200 g of fish per week, showed a greater content in mature breast milk of n-3 fatty acids, particularly DHA. AA was not decreased. Vitamin D content was low despite mothers were living in a sunny and temperate area. The content of 25 hydroxyvitamin D is increased in the group on fish intake, probably pointing out its marine source.",Advances in experimental medicine and biology,"['D000818', 'D002851', 'D004032', 'D005227', 'D005260', 'D005399', 'D006801', 'D013058', 'D008895', 'D011247', 'D011795', 'D014807']","['Animals', 'Chromatography, High Pressure Liquid', 'Diet', 'Fatty Acids', 'Female', 'Fishes', 'Humans', 'Mass Spectrometry', 'Milk, Human', 'Pregnancy', 'Surveys and Questionnaires', 'Vitamin D']",Fatty acid composition of mature breast milk according to the mothers diet during pregnancy.,"[None, None, None, 'Q000032', None, None, None, None, 'Q000737', None, None, 'Q000032']","[None, None, None, 'analysis', None, None, None, None, 'chemistry', None, None, 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/11065104,2001,0
11065100,,Advances in experimental medicine and biology,"['D001903', 'D001942', 'D002849', 'D005228', 'D005260', 'D006801', 'D007223', 'D007225', 'D007231', 'D008137', 'D008895', 'D010743']","['Bottle Feeding', 'Breast Feeding', 'Chromatography, Gas', 'Fatty Acids, Essential', 'Female', 'Humans', 'Infant', 'Infant Food', 'Infant, Newborn', 'Longitudinal Studies', 'Milk, Human', 'Phospholipids']","Long term effect of breast feeding on essential fatty acid status in healthy, full-term infants.","[None, None, None, 'Q000008', None, None, None, 'Q000032', None, None, 'Q000737', 'Q000097']","[None, None, None, 'administration & dosage', None, None, None, 'analysis', None, None, 'chemistry', 'blood']",https://www.ncbi.nlm.nih.gov/pubmed/11065100,2001,0
11065081,"Synthetic musks are widely used in various consumer products. The identification of nitro musks in human milk in the early 1990s in connection with evidence for cancerogenicity in animal experiments have caused public concern. However, the validity of previously reported quantitative data has been questioned. Polycylic musks have hardly been investigated so far. The present study aimed at providing accurate current data on the occurrence of nitro and polycyclic musks in human milk. Samples from 40 healthy breast feeding mothers were analysed under carefully controlled conditions avoiding secondary contamination. As in earlier studies, among the nitro compounds musk xylene and ketone were the most frequently detected substances. However, much lower concentrations (roughly by a factor of 10) were found (musk xylene: median 6.1 ng/kg fat). Among the polycylic musks HHCB was found in most samples (median 64 ng/kg fat). Scientific knowledge on possible routes of exposure and health risk aspects is summarized and discussed.",Advances in experimental medicine and biology,"['D000328', 'D005229', 'D005260', 'D005506', 'D008401', 'D006801', 'D007223', 'D007231', 'D008895', 'D009369', 'D009574', 'D009812', 'D011083']","['Adult', 'Fatty Acids, Monounsaturated', 'Female', 'Food Contamination', 'Gas Chromatography-Mass Spectrometry', 'Humans', 'Infant', 'Infant, Newborn', 'Milk, Human', 'Neoplasms', 'Nitro Compounds', 'Odorants', 'Polycyclic Compounds']",Transition of nitro musks and polycyclic musks into human milk.,"[None, 'Q000032', None, None, None, None, None, None, 'Q000737', 'Q000139', 'Q000032', None, 'Q000032']","[None, 'analysis', None, None, None, None, None, None, 'chemistry', 'chemically induced', 'analysis', None, 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/11065081,2001,0
11049226,"Magnetic sector field inductively coupled plasma-mass spectrometry (ICP-MS) was applied to the reliable determination of the 8 essential trace elements cobalt (Co), chromium (Cr), copper (Cu), iron (Fe), manganese (Mn), nickel (Ni), selenium (Se), and vanadium (V) as well as the 7 nonessential and toxic elements silver (Ag), aluminum (Al), arsenic (As), gold (Au), platinum (Pt), scandium (Sc), and titanum (Ti) in 27 transitory and mature human milk samples and in 4 selected infant formulas. This advanced instrumentation can separate spectral overlaps from the analyte signal hampering significantly the determination of many trace elements by conventional ICP-MS. Moreover, superior detection limits in the picogram per liter range can be obtained with such magnetic sector field instruments. Therefore, this is the first study to report, the concentrations of the elements Ag, Au, Pt, Sc, Ti, and V in human milk and in infant formulas. Concentrations of Ag (median: 0.41 microg/L; range: < 0.13-42 microg/L) and Au (median: 0.29 microg/L; range 0.10-2.06 microg/L) showed large variations in human milk that might be associated with dental fillings and jewelry. Pt concentrations were very low with most of the samples below the method detection limit of 0.01 microg/L. Human milk concentrations of Co (median: 0.19 microg/L), Fe (380 microg/L), Mn (6.3 microg/L), Ni (0.79 microg/L), and Se (17 microg/L) were at the low end of the corresponding reference ranges. Concentrations of Cr (24.3 microg/L) in human milk were five times higher than the high end of the reference range. For Al (67 microg/L), As (6.7 microg/L), and V (0.18 microg/L), most of the samples had concentrations well within the reference ranges. All elemental concentrations in infant formulas (except for Cr) were approximately one order of magnitude higher than in human milk.",Biological trace element research,"['D000328', 'D001317', 'D002138', 'D005260', 'D006801', 'D007202', 'D007223', 'D007225', 'D013058', 'D008895', 'D011786', 'D012016', 'D014131']","['Adult', 'Austria', 'Calibration', 'Female', 'Humans', 'Indicators and Reagents', 'Infant', 'Infant Food', 'Mass Spectrometry', 'Milk, Human', 'Quality Control', 'Reference Values', 'Trace Elements']",Concentrations of selected trace elements in human milk and in infant formulas determined by magnetic sector field inductively coupled plasma-mass spectrometry.,"[None, None, None, None, None, None, None, 'Q000032', None, 'Q000737', None, None, 'Q000032']","[None, None, None, None, None, None, None, 'analysis', None, 'chemistry', None, None, 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/11049226,2000,0
11002129,"The presence of foreign proteins in human milk after the ingestion of bovine dairy products is thought to be one of the possible causes of allergic sensitization in exclusively breast-fed predisposed infants. The immunologic determination of bovine beta-lactoglobulin (LG) concentration in human milk has been reported by several researchers, but the results are conflicting. Moreover, a strong cross-reactivity between antibodies to bovine beta-LG and human milk proteins and peptides was reported, throwing doubt on the reliability of radioimmunoassay and enzyme-linked immunosorbent assay detection and quantification assays for bovine beta-LG in human milk. Thus, the goal of this study was to isolate human milk peptides with a molecular mass >or= 1,000 Da cross-reactive with antibodies to bovine beta-LG in order to identify possible common epitopes between human and bovine milk proteins. The proteins were first isolated by affinity chromatography with purified polyclonal antibodies to bovine beta-LG, followed by gel filtration fast phase liquid chromatography and reverse phase-high performance liquid chromatography purification of the components specifically bound in the affinity separation step. Affinity-bound peptides were identified by determining their amino acid sequence. All the sequenced peptides belonged to the C-terminal part of human beta-casein, which confirms the cross-reactivity of human milk proteins and peptides with antibodies to bovine beta-LG and allows the identification of possible common epitopes between the two proteins. No bovine beta-LG peptides with a molecular mass >or= 1,000 Da were found in our milk samples from healthy mothers on a diet rich in bovine milk and dairy products.",The Journal of nutritional biochemistry,[],[],Identification of the human beta-casein C-terminal fragments that specifically bind to purified antibodies to bovine beta-lactoglobulin.,[],[],https://www.ncbi.nlm.nih.gov/pubmed/11002129,2005,0
10997375,The immune consequences of adding 20:4n-6 and 22:6n-3 fatty acids to preterm infant formula are not known.,Journal of pediatric gastroenterology and nutrition,"['D000367', 'D002849', 'D019587', 'D004797', 'D005231', 'D005260', 'D005434', 'D005865', 'D006801', 'D016130', 'D007223', 'D007225', 'D007231', 'D007234', 'D016753', 'D017493', 'D007958', 'D008055', 'D008213', 'D008214', 'D008297', 'D008895']","['Age Factors', 'Chromatography, Gas', 'Dietary Supplements', 'Enzyme-Linked Immunosorbent Assay', 'Fatty Acids, Unsaturated', 'Female', 'Flow Cytometry', 'Gestational Age', 'Humans', 'Immunophenotyping', 'Infant', 'Infant Food', 'Infant, Newborn', 'Infant, Premature', 'Interleukin-10', 'Leukocyte Common Antigens', 'Leukocyte Count', 'Lipids', 'Lymphocyte Activation', 'Lymphocytes', 'Male', 'Milk, Human']","Lower proportion of CD45R0+ cells and deficient interleukin-10 production by formula-fed infants, compared with human-fed, is corrected with supplementation of long-chain polyunsaturated fatty acids.","[None, None, None, None, 'Q000008', None, None, None, None, None, None, None, None, 'Q000276', 'Q000096', 'Q000097', None, 'Q000097', None, 'Q000737', None, 'Q000276']","[None, None, None, None, 'administration & dosage', None, None, None, None, None, None, None, None, 'immunology', 'biosynthesis', 'blood', None, 'blood', None, 'chemistry', None, 'immunology']",https://www.ncbi.nlm.nih.gov/pubmed/10997375,2001,0
10964408,"Pooled human milk oligosaccharides were separated into neutral and several acidic oligosaccharide fractions by preparative anion-exchange chromatography (AEC) using AG 1-X2. The oligosaccharides were eluted stepwise using deionized water and three different concentrations of ammonium acetate buffer, pH 6.8. The elution order of the compounds was determined directly by matrix-assisted laser desorption/ionization mass spectrometry (MALDI-MS) analysis of the AEC effluent without any cleanup or concentration steps. Up to a concentration of 500 mM ammonium acetate, the masses of acidic oligosaccharides could be detected by screening the fractions in an automated mode. The combination of the improved chromatographic procedure, the applied MALDI matrices, and operating parameters is suitable for the detection of neutral oligosaccharides as well as acidic oligosaccharides. The method provides high sensitivity and mass accuracy, including for the high-molecular-weight monosialylated oligosaccharides up to 2751.5 Da. The applied ionic strength of the anion-exchange eluents enables a rapid and an unambiguous composition assignment by MALDI-MS for neutral, monosialylated, and disialylated oligosaccharides from human milk. The acidic fractions have to be desalted by electrodialysis and were finally analyzed by HPAEC-PAD to get a high-resolution ""fingerprint"" of structures present in each fraction. From these analyses, it can be concluded that the isomeric variety of monosialylated oligosaccharides occurring in human milk is higher than estimated before.",Analytical biochemistry,"['D000818', 'D000837', 'D002240', 'D002852', 'D006801', 'D008892', 'D008969', 'D009844', 'D011312', 'D019032']","['Animals', 'Anion Exchange Resins', 'Carbohydrate Sequence', 'Chromatography, Ion Exchange', 'Humans', 'Milk', 'Molecular Sequence Data', 'Oligosaccharides', 'Pressure', 'Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization']",Offline coupling of low-pressure anion-exchange chromatography with MALDI-MS to determine the elution order of human milk oligosaccharides.,"[None, None, None, 'Q000379', None, 'Q000737', None, 'Q000737', None, 'Q000379']","[None, None, None, 'methods', None, 'chemistry', None, 'chemistry', None, 'methods']",https://www.ncbi.nlm.nih.gov/pubmed/10964408,2000,0
10900551,"The knowledge of magnesium requirements of premature infants is still very limited, although it is essential for the optimal composition of suitable formulas.",European journal of nutrition,"['D001903', 'D001942', 'D005243', 'D005260', 'D006801', 'D007225', 'D007227', 'D007231', 'D007234', 'D008137', 'D008274', 'D008297', 'D008895', 'D013054', 'D014556']","['Bottle Feeding', 'Breast Feeding', 'Feces', 'Female', 'Humans', 'Infant Food', 'Infant Nutritional Physiological Phenomena', 'Infant, Newborn', 'Infant, Premature', 'Longitudinal Studies', 'Magnesium', 'Male', 'Milk, Human', 'Spectrophotometry, Atomic', 'Urine']",Magnesium balance studies in premature and term infants.,"[None, None, 'Q000737', None, None, 'Q000032', None, None, 'Q000502', None, 'Q000008', None, 'Q000737', None, 'Q000737']","[None, None, 'chemistry', None, None, 'analysis', None, None, 'physiology', None, 'administration & dosage', None, 'chemistry', None, 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/10900551,2000,0
10890508,"Off-flavors in foods may originate from environmental pollutants, the growth of microorganisms, oxidation of lipids, or endogenous enzymatic decomposition in the foods. The chromatographic analysis of flavors and off-flavors in foods usually requires that the samples first be processed to remove as many interfering compounds as possible. For analysis of foods by gas chromatography (GC), sample preparation may include mincing, homogenation, centrifugation, distillation, simple solvent extraction, supercritical fluid extraction, pressurized-fluid extraction, microwave-assisted extraction, Soxhlet extraction, or methylation. For high-performance liquid chromatography of amines in fish, cheese, sausage and olive oil or aldehydes in fruit juice, sample preparation may include solvent extraction and derivatization. Headspace GC analysis of orange juice, fish, dehydrated potatoes, and milk requires almost no sample preparation. Purge-and-trap GC analysis of dairy products, seafoods, and garlic may require heating, microwave-mediated distillation, purging the sample with inert gases and trapping the analytes with Tenax or C18, thermal desorption, cryofocusing, or elution with ethyl acetate. Solid-phase microextraction GC analysis of spices, milk and fish can involve microwave-mediated distillation, and usually requires adsorption on poly(dimethyl)siloxane or electrodeposition on fibers followed by thermal desorption. For short-path thermal desorption GC analysis of spices, herbs, coffee, peanuts, candy, mushrooms, beverages, olive oil, honey, and milk, samples are placed in a glass-lined stainless steel thermal desorption tube, which is purged with helium and then heated gradually to desorb the volatiles for analysis. Few of the methods that are available for analysis of food flavors and off-flavors can be described simultaneously as cheap, easy and good.",Journal of chromatography. A,"['D005421', 'D005504']","['Flavoring Agents', 'Food Analysis']",Sample preparation for the analysis of flavors and off-flavors in foods.,"['Q000032', None]","['analysis', None]",https://www.ncbi.nlm.nih.gov/pubmed/10890508,2000,0
10883400,"An improved method for the extraction of the major carotenoids from human milk is described. Carotenoids were extracted from milk first with ethanol and n-hexane. Then, polar xanthophylls were extracted from n-hexane into ethanol/water. The remaining n-hexane was evaporated, the residue combined with the ethanolic milk fraction and the mixture briefly saponified. Carotenoids were extracted from the hydrolysate with n-hexane, combined with the polar xanthophylls from the non-saponified ethanol/water-extract and separated by HPLC. Using this method we were able to significantly improve the recovery of xanthophylls such as lutein and zeaxanthin from human milk. The recovery rate of all carotenoids was > 90%. This method might not only be of value for milk but should be especially useful in the extraction of carotenoids from human tissues such as the adipose tissue.",International journal for vitamin and nutrition research. Internationale Zeitschrift fur Vitamin- und Ernahrungsforschung. Journal international de vitaminologie et de nutrition,"['D000273', 'D000328', 'D002338', 'D002851', 'D000431', 'D005260', 'D006586', 'D006801', 'D006878', 'D014975', 'D008895', 'D017680', 'D012503', 'D012997']","['Adipose Tissue', 'Adult', 'Carotenoids', 'Chromatography, High Pressure Liquid', 'Ethanol', 'Female', 'Hexanes', 'Humans', 'Hydroxides', 'Lutein', 'Milk, Human', 'Potassium Compounds', 'Saponins', 'Solvents']",Improved extraction procedure for carotenoids from human milk.,"['Q000737', None, 'Q000302', 'Q000379', 'Q000737', None, 'Q000737', None, 'Q000737', 'Q000302', 'Q000737', 'Q000737', 'Q000737', 'Q000737']","['chemistry', None, 'isolation & purification', 'methods', 'chemistry', None, 'chemistry', None, 'chemistry', 'isolation & purification', 'chemistry', 'chemistry', 'chemistry', 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/10883400,2001,0
