PMID,abstract,journal,mesh_UIds,mesh_terms,paper,qual_UIds,qual_terms,webpage,year,predicted_usefulness,is_useful,comments,food,chem_ent_ratio,chemicals,bigram_score,chem_term_count
11990433,"3,4-Dihydroxy-7,8-dihydro-beta-ionone 3-O-beta-D-glucopyranoside 1 has been isolated from a methanolic extract of apple (Malus domestica) leaves by XAD-2 adsorption chromatography and subsequent purification by high speed countercurrent chromatography (HSCCC) and HPLC. Under acidic conditions this glycoside gives rise to a number of volatile compounds including 1,1,6-trimethyl-1,2-dihydronaphthalene (TDN) 2, which is known as an off-flavor compound in wine. In the course of the study, six additional glycoconjugates were isolated from apple leaves, i.e. roseoside 3, 3-oxo-alpha-ionol beta-D-glucopyranoside 4, benzoic acid beta-D-glucose ester 5, kaempferol 3-O-rhamnoside 6, (+)-syringaresinol beta-D-glucopyranoside 7 and 4-hydroxy-5-(3''-methyl-2''-butenyl)-benzoic acid methylester 3-beta-D-glucopyranoside 8. The latter compound has been isolated for the first time in nature. In order to avoid the 'kerosene-off-flavor' caused by TDN, the methanolic extract has been subjected to yeast fermentation. This treatment reduced the amount of TDN formed and resulted in an improved flavor impression of the methanolic extract.",Natural product letters,"['D002851', 'D005285', 'D005419', 'D005858', 'D005960', 'D006023', 'D006027', 'D044949', 'D027845', 'D013058', 'D015394', 'D045792', 'D018515', 'D012441', 'D017550', 'D013729']","['Chromatography, High Pressure Liquid', 'Fermentation', 'Flavonoids', 'Germany', 'Glucosides', 'Glycoproteins', 'Glycosides', 'Kaempferols', 'Malus', 'Mass Spectrometry', 'Molecular Structure', 'Norisoprenoids', 'Plant Leaves', 'Saccharomyces cerevisiae', 'Spectroscopy, Fourier Transform Infrared', 'Terpenes']","3,4-Dihydroxy-7,8-dihydro-beta-ionone 3-O-beta-D-glucopyranoside and other glycosidic constituents from apple leaves.","[None, None, 'Q000737', None, 'Q000737', 'Q000737', 'Q000737', None, 'Q000737', None, None, None, 'Q000737', 'Q000378', None, 'Q000737']","[None, None, 'chemistry', None, 'chemistry', 'chemistry', 'chemistry', None, 'chemistry', None, None, None, 'chemistry', 'metabolism', None, 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/11990433,2003,0,0,apple leaves,apple,0.23809523809523808,"['ester 5, kaempferol 3-O-rhamnoside 6, (+)-syringaresinol beta-D-glucopyranoside', 'benzoic acid', 'glycoside', '3-oxo-alpha-ionol beta-D-glucopyranoside', '1,1,6-trimethyl-1,2-dihydronaphthalene', 'methanolic extract of apple (Malus domestica', '3-beta-D-glucopyranoside', '3,4-Dihydroxy-7,8-dihydro-beta-ionone', 'methanolic extract']",1,10
11962697,"Patulin is known to become analytically non-detectable during the production of cider from contaminated apple juice. The fate of [14C]-labelled patulin during the alcoholic fermentation of apple juice was studied. Three commercial cider strains of Saccharomyces cerevisiae degraded patulin during active fermentative growth, but not when growing aerobically. The products of patulin degradation were more polar than patulin itself and remained in the clarified fermented cider. Patulin did not appear to bind to yeast cells or apple juice sediment in these model experiments. HPLC analysis of patulin-spiked fermentations showed the appearance of two major metabolites, one of which corresponded by both TLC and HPLC to E-ascladiol prepared by the chemical reduction of patulin using sodium borohydride. Using a diode array detector, both metabolites had a lambda(max) = 271 nm, identical to that of ascladiol. The nmr spectrum of a crude preparation of these metabolites showed signals corresponding to those of the E-ascladiol prepared chemically and a weaker set of signals corresponding to those reported in the literature for Z-ascladiol.",Food additives and contaminants,"['D000434', 'D002851', 'D005285', 'D005506', 'D005663', 'D006801', 'D027845', 'D008934', 'D009183', 'D010365', 'D012441']","['Alcoholic Beverages', 'Chromatography, High Pressure Liquid', 'Fermentation', 'Food Contamination', 'Furans', 'Humans', 'Malus', 'Mitogens', 'Mycotoxins', 'Patulin', 'Saccharomyces cerevisiae']",Fate of patulin in the presence of the yeast Saccharomyces cerevisiae.,"['Q000032', 'Q000379', None, 'Q000032', 'Q000032', None, None, 'Q000493', 'Q000032', 'Q000493', 'Q000187']","['analysis', 'methods', None, 'analysis', 'analysis', None, None, 'pharmacokinetics', 'analysis', 'pharmacokinetics', 'drug effects']",https://www.ncbi.nlm.nih.gov/pubmed/11962697,2002,0,0,spiked apple cider,apple,0.1875,"['Saccharomyces cerevisiae', 'Patulin', 'patulin', 'sodium borohydride']",1,9
11958609,"An on-line HPLC-DPPH screening method for phenolic antioxidants in apple methanol/water (80:20, v/v) extracts was applied. The determination of antioxidants was based on a decrease in absorbance at 515 nm after postcolumn reaction of HPLC-separated antioxidants with the 2,2'-diphenyl-1-picrylhydrazyl radicals (DPPH*). Each of the antioxidants separated by the HPLC column was observed as a negative peak corresponding to its antioxidative activity. The on-line method was applied for quantitative analysis of the antioxidants. A linear dependence of negative peak area on concentration of the reference antioxidants was observed. For validation of the on-line method the limit of detection, LOD (microg/mL), and the limit of quantification, LOQ (microg/mL), of the phenolic compounds were determined. Comparison of the UV and DPPH radical quenching chromatograms with authentic compounds identified catechin, chlorogenic acid, caffeic acid, epicatechin, and phloridzin in the apple cultivars (Lobo, Golden Delicious, and Boskoop), and the distribution of total antioxidant activity was calculated.",Journal of agricultural and food chemistry,"['D000975', 'D015764', 'D001713', 'D002109', 'D002392', 'D002726', 'D002851', 'D016166', 'D005609', 'D005638', 'D007700', 'D027845', 'D010636', 'D010695', 'D010851', 'D011786']","['Antioxidants', 'Bepridil', 'Biphenyl Compounds', 'Caffeic Acids', 'Catechin', 'Chlorogenic Acid', 'Chromatography, High Pressure Liquid', 'Free Radical Scavengers', 'Free Radicals', 'Fruit', 'Kinetics', 'Malus', 'Phenols', 'Phlorhizin', 'Picrates', 'Quality Control']",On-line HPLC-DPPH screening method for evaluation of radical scavenging phenols extracted from apples (Malus domestica L.).,"['Q000032', 'Q000031', None, 'Q000032', 'Q000032', 'Q000032', 'Q000379', None, None, 'Q000737', None, 'Q000737', 'Q000032', 'Q000032', None, None]","['analysis', 'analogs & derivatives', None, 'analysis', 'analysis', 'analysis', 'methods', None, None, 'chemistry', None, 'chemistry', 'analysis', 'analysis', None, None]",https://www.ncbi.nlm.nih.gov/pubmed/11958609,2002,0,1,phenolic antioxidants in apple extracts,apple,0.10909090909090909,"['80:20,', 'chlorogenic acid', 'caffeic acid', 'phloridzin', 'epicatechin', 'catechin']",1,6
11936112,"The application of open vessel focused microwave acid digestion is described for the preparation of geological and environmental samples for analysis using inductively coupled plasma-mass spectrometry (ICP-MS). The method is compared to conventional closed-vessel high pressure methods which are limited in the use of HF to break down silicates. Open-vessel acid digestion more conveniently enables the use of HF to remove Si from geological and plant samples as volatile SiF4, as well as evaporation-to-dryness and sequential acid addition during the procedure. Rock reference materials (G-2 granite, MRG-1 gabbros, SY-2 syenite, JA-1 andesite, and JB-2 and SRM-688 basalts) and plant reference materials (BCR and IAEA lichens, peach leaves, apple leaves, Durham wheat flour, and pine needles) were digested with results comparable to conventional hotplate digestion. The microwave digestion method gave poor results for granitic samples containing refractory minerals, however fusion was the preferred method of preparation for these samples. Sample preparation time was reduced from several days, using conventional hotplate digestion method, to one hour per sample using our microwave method.",Analytical and bioanalytical chemistry,"['D000148', 'D004867', 'D019015', 'D006358', 'D019216', 'D008872', 'D010944', 'D012015']","['Acids, Noncarboxylic', 'Equipment Design', 'Geologic Sediments', 'Hot Temperature', 'Metals, Heavy', 'Microwaves', 'Plants', 'Reference Standards']",Acid digestion of geological and environmental samples using open-vessel focused microwave digestion.,"['Q000737', None, 'Q000032', None, 'Q000032', None, 'Q000737', None]","['chemistry', None, 'analysis', None, 'analysis', None, 'chemistry', None]",https://www.ncbi.nlm.nih.gov/pubmed/11936112,2003,1,0,Microwave digestion,apple,0.017857142857142856,['pine'],1,1
11924597,The official patulin LC procedure was further examined (AOAC 995.10). Juice or juice concentrate was extracted with ethyl acetate and cleaned up with sodium carbonate. Patulin in the dried extract was determined by reversed-phase LC with UV detection (280 nm) in 1% THF aqueous solution after evaporation of the ethyl acetate. An end-capped C18 column was required to separate patulin from hydroxymethylfurfural. Patulin was detected in approximately half of the >1000 extracts examined. Only ca 10% of the extracts contained patulin at levels greater than 50 microg/L (50 ppb). Some presumptive findings were confirmed by capillary gas chromatography/mass spectrometry as the trimethyl silyl derivative using electron ionization or as underivatized patulin using negative ion chemical ionization. Trifluoropropylmethyl polysiloxane capillary columns provided superior gas chromatography of underivatized patulin compared to phenyl/methyl polysiloxane and methyl polysiloxane columns.,Advances in experimental medicine and biology,"['D001628', 'D002851', 'D008401', 'D027845', 'D010365']","['Beverages', 'Chromatography, High Pressure Liquid', 'Gas Chromatography-Mass Spectrometry', 'Malus', 'Patulin']",Hplc detection of patulin in apple juice with GC/MS confirmation of patulin identity.,"['Q000032', None, None, 'Q000737', 'Q000032']","['analysis', None, None, 'chemistry', 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/11924597,2002,0,0,PAT in apple juice,apple,0.34146341463414637,"['trimethyl silyl', 'ethyl acetate', 'patulin LC', 'hydroxymethylfurfural', 'sodium carbonate', 'Patulin', 'patulin', 'THF', 'Trifluoropropylmethyl polysiloxane capillary columns']",1,14
11902975,"Sodium copper chlorophyllin (SCC), a mixture of water-soluble chlorophyll derivatives, is used as both a food colorant and a common dietary supplement. Although the potential antimutagenic and antioxidant properties of this commercial preparation have been demonstrated, limited information is available on its digestion and absorption by humans. Stability of SCC was examined during simulated gastric and small intestinal digestion. Three preparations were subjected to in vitro digestion: SCC in water, SCC in water + 10% corn oil, and SCC in applesauce. SCC components from raw material preparations and in digested samples were analyzed by C(18) HPLC with photodiode array detection. Cu(II)chlorin e(4), the major chlorin component of SCC, was relatively stable during simulated digestion. In contrast, greater than 90% of Cu(II)chlorin e(6) was degraded to undetermined products during digestion. Recovery of Cu(II)chlorin e(6) after digestion was increased by incorporation of SCC into applesauce, suggesting a protective role of the inclusion matrix for stabilization of labile SCC components. Accumulation of SCC derivatives was investigated by using differentiated cultures of the TC7 clone of the Caco-2 human intestinal cell line. Cellular accumulation from media containing 0.5 to 60 ppm SCC was linear with intracellular content ranging between 0.2 and 29.6 microg of total SCC per mg of cellular protein. Uptake of SCC by Caco-2 cells was significantly (p < 0.01) lower in cultures incubated at 4 degrees C than in those incubated at 37 degrees C. Although intracellular SCC was transported into both apical and basolateral compartments when Caco-2 cells were grown on inserts, apical efflux was significantly greater (p < 0.01) than basolateral efflux. Stability of Cu(II)chlorin e(4) during in vitro digestion and effective uptake by Caco-2 enterocyte-like cells support the likelihood that a portion of this SCC component or its metabolites is absorbed from the human intestine.",Journal of agricultural and food chemistry,"['D018938', 'D002735', 'D002851', 'D003470', 'D004063', 'D004355', 'D004847', 'D006801', 'D007413', 'D027845']","['Caco-2 Cells', 'Chlorophyllides', 'Chromatography, High Pressure Liquid', 'Culture Media', 'Digestion', 'Drug Stability', 'Epithelial Cells', 'Humans', 'Intestinal Mucosa', 'Malus']",Sodium copper chlorophyllin: in vitro digestive stability and accumulation by Caco-2 human intestinal cells.,"[None, 'Q000378', None, None, None, None, 'Q000378', None, 'Q000378', None]","[None, 'metabolism', None, None, None, None, 'metabolism', None, 'metabolism', None]",https://www.ncbi.nlm.nih.gov/pubmed/11902975,2002,0,0,human digestion,apple,0.09734513274336283,"['SCC', 'chlorin', 'C(18', 'chlorophyll', 'Sodium copper chlorophyllin']",1,11
11879006,"Chrysophyllum cainito L. (Sapotaceae), known commonly as star apple or caimito, is a tropical tree that bears edible fruits. The fruits are grown commercially in certain tropical and subtropical areas, such as southern Florida. In this study, the fresh fruits were extracted with methanol and partitioned with hexane and ethyl acetate sequentially. The ethyl acetate soluble fraction displayed high antioxidant activity in the 1,1-diphenyl-2-picrylhydrazyl (DPPH) assay (IC50 = 22 microg/mL). Activity-guided fractionation of the ethyl acetate soluble fraction was performed to identify the antioxidant constituents. Nine known polyphenolic antioxidants, (+)-catechin (1), (-)-epicatechin (2), (+)-gallocatechin (3), (-)-epigallocatechin (4), quercetin (5), quercitrin (6), isoquercitrin (7), myricitrin (8), and gallic acid, have been identified from the fruits. Of these nine antioxidants, 2 is present in the highest concentration in star apple fruits (7.3 mg/kg fresh weight), and 5 showed the highest antioxidant activity (IC50 = 40 microM) in the DPPH assay.",Journal of agricultural and food chemistry,"['D000975', 'D002392', 'D002845', 'D005419', 'D005638', 'D005707', 'D010636', 'D010936', 'D011108', 'D011794', 'D029632', 'D014329']","['Antioxidants', 'Catechin', 'Chromatography', 'Flavonoids', 'Fruit', 'Gallic Acid', 'Phenols', 'Plant Extracts', 'Polymers', 'Quercetin', 'Sapotaceae', 'Tropical Climate']",Polyphenolic antioxidants from the fruits of Chrysophyllum cainito L. (Star Apple).,"['Q000032', 'Q000032', None, 'Q000032', 'Q000737', 'Q000032', 'Q000032', 'Q000032', 'Q000032', 'Q000031', None, None]","['analysis', 'analysis', None, 'analysis', 'chemistry', 'analysis', 'analysis', 'analysis', 'analysis', 'analogs & derivatives', None, None]",https://www.ncbi.nlm.nih.gov/pubmed/11879006,2002,0,0,star apple fruit,apple,0.2826086956521739,"['myricitrin', '(-)-epigallocatechin (4)', 'ethyl acetate', '(+)-catechin', 'isoquercitrin', 'methanol', 'hexane', '(-)-epicatechin', 'gallic acid', 'quercetin', 'quercitrin']",1,13
11876445,"Phenolic acids present in mistletoe plants collected from various hosts were analysed with the use of HPLC. The following numbers of compounds were found in the mistletoe plant material gathered from respective hosts: Sorbus aucuparia- 12 compounds; Acer plantanoides--14 compounds: Malus domestica, Pyrus communis and Populus nigra--13 compounds each; Quercus robur--15 compounds. Altogether 21 phenolic acids were chromatographically identified in the tested material. The compounds were either free or combined as esters or glycosides. Comparative chromatography revealed qualitative differences in the investigated compounds between the various plant materials. For example o-coumaric acid was only found in mistletoe hosted by Quercus robur. Digallic acid was only found in the plant material hosted by Acer plantanoides. Qualitative and quantitative composition of mistletoes hosted by Malus domestica and Pyrus communis showed considerable similarities as far as phenolic acids were concerned. Moreover. vanillic acid. absent in all other batches of plant material, seemed to be characteristic of the above mistletoes. Quantitative HPLC analysis demonstrated a considerable content of salicylic acid (39.55 mg%) in mistletoe hosted by Sorbus aucuparia. Apart from the above material, this compound was only present in small quantities in plants hosted by Populus nigra (15.63 mg%) and Quercus robur (2.63 mg%).",Acta poloniae pharmaceutica,"['D002851', 'D062385', 'D018520', 'D028182']","['Chromatography, High Pressure Liquid', 'Hydroxybenzoates', 'Plant Shoots', 'Viscum album']",Comparative analysis of phenolic acids in mistletoe plants from various hosts.,"[None, 'Q000032', 'Q000737', 'Q000737']","[None, 'analysis', 'chemistry', 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/11876445,2002,0,0,misteltoe,apple,0.1864406779661017,"['Phenolic acids', 'Acer plantanoides', 'vanillic acid', 'Digallic acid', 'Malus domestica and Pyrus communis showed', 'esters', 'Acer', 'phenolic acids', 'salicylic acid', 'o-coumaric acid']",1,11
11875824,"We investigated simultaneous and consecutive analytical methods for pesticide residues in large numbers of vegetable and fruit samples. Extraction of the sample with acetonitrile was followed by a salting-out step using a graduated cylinder. Co-extractives were removed by gel permeation chromatography (GPC) and the pesticide eluate was separated to 2 fractions. Firstly, the second fraction (85-125 mL) was passed through a silica-gel mini-column. After putting a Florisil mini-column before the silica-gel mini-column, the first fraction (55-85 mL) was passed through the tandem mini-columns, which were then eluted with 15 mL of 50% acetone/petroleum ether. The eluate was subjected to dual-column GC with dual FPD (P mode, column Rtx-OPPesticides) and NPD (column Rtx-200) detectors. Recoveries of 63 organophosphorus pesticides from fortified spinach, tomato, apple and strawberry, ranged from 71 to 126% with RSD values of 1-18%, except for the RSDs of omethoate, isoxathion, and pyraclofos (20% <). Detection limits of pesticides were 0.5-2 ng/g. Surveillance of pesticides in vegetables and fruits was carried out by using the present method. From 20 out of 30 samples, 15 pesticides (39 in total) were detected. The results indicated that the present method can be applied as an efficient and reliable tool for monitoring organophosphorus pesticide residues in vegetables and fruits.",Shokuhin eiseigaku zasshi. Journal of the Food Hygienic Society of Japan,"['D002849', 'D002850', 'D005504', 'D005506', 'D005638', 'D008401', 'D007306', 'D009943', 'D010573', 'D014675']","['Chromatography, Gas', 'Chromatography, Gel', 'Food Analysis', 'Food Contamination', 'Fruit', 'Gas Chromatography-Mass Spectrometry', 'Insecticides', 'Organophosphorus Compounds', 'Pesticide Residues', 'Vegetables']","[Multiresidue analysis of organophosphorus pesticides in vegetables and fruits using dual-column GC-FPD, -NPD].","['Q000295', 'Q000295', 'Q000295', 'Q000032', 'Q000737', 'Q000295', 'Q000032', None, 'Q000032', 'Q000737']","['instrumentation', 'instrumentation', 'instrumentation', 'analysis', 'chemistry', 'instrumentation', 'analysis', None, 'analysis', 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/11875824,2002,0,0,pesticide detection,apple,0.125,"['fortified', 'RSDs', 'pesticides', 'organophosphorus pesticide', 'omethoate', 'dual-column', 'organophosphorus pesticides']",1,8
11853509,"Eight apple pomace liquefaction juices were produced to characterize soluble cell wall material released by the action of pectolytic and cellulolytic enzyme preparations. Very high colloid values from 9.7 to 19.6 g/L were recovered from the juices by ethanol precipitation. The crude polysaccharides consisted mainly of galacturonic acid (49-64 mol %), arabinose (14-23 mol %), galactose (6-15 mol %), and minor amounts of rhamnose, xylose, and glucose. Separation of the polysaccharides by anion-exchange chromatography yielded one neutral, one slightly acidic, and one acidic polymer accounting for 60% of total colloids. Preparative size exclusion chromatography of the acidic fractions resulted in four polymers of different molecular weights and different sugar compositions. Among them, high molecular weight arabinans and rhamnogalacturonans as well as oligomeric fractions consisting of only galacturonic acid could be found. Linkage studies were performed on neutral fractions from anion-exchange chromatography and size exclusion chromatography. They revealed highly branched arabinans, xyloglucans, and mainly type I arabinogalactans.",Journal of agricultural and food chemistry,"['D001628', 'D002241', 'D002480', 'D002848', 'D003102', 'D005511', 'D005638', 'D008970', 'D009844', 'D011096', 'D011134']","['Beverages', 'Carbohydrates', 'Cellulase', 'Chromatography, DEAE-Cellulose', 'Colloids', 'Food Handling', 'Fruit', 'Molecular Weight', 'Oligosaccharides', 'Polygalacturonase', 'Polysaccharides']",Structural characterization of oligosaccharides and polysaccharides from apple juices produced by enzymatic pomace liquefaction.,"[None, 'Q000032', 'Q000378', None, None, None, 'Q000201', None, 'Q000737', 'Q000378', 'Q000737']","[None, 'analysis', 'metabolism', None, None, None, 'enzymology', None, 'chemistry', 'metabolism', 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/11853509,2002,0,1,Oligosaccharides in apple juice,apple,0.1956521739130435,"['arabinose', 'xylose', 'glucose', 'galactose', 'galacturonic acid', 'ethanol', 'rhamnose', 'colloids']",1,9
11823574,"We determined the uptake and excretion of low doses of polyphenols in six subjects who each consumed 1.1 L of an alcoholic cider beverage. Over a 24-h period, no phloretin was detected in plasma (detection limit = 0.036 micromol/L), but 21 +/- 5% of the dose (4.8 mg) was excreted in the urine. In contrast, from a low dose of 1.6-mg quercetin equivalents, no quercetin was found in urine or plasma, but 3'-methyl quercetin was detected in plasma [C(max) (maximum concentration) = 0.14 +/- 0.19 micromol/L; range: 0 to 0.44 micromol/L]. No flavanol monomers (dose of free (+)-catechin and (-)-epicatechin = 3.5 mg) were detected in urine or plasma (detection limit: 0.01 micromol/L). Caffeic acid (total dose including esters = 11 mg) was detected only in plasma within 2 h, with C(max) = 0.43 +/- 0.3 micromol/L (range: 0.18 to 0.84 micromol/L). An almost 3-fold increase in hippuric acid was detected in 24-h urine (74 +/- 29 micromol/L; range: 38-116 micromol/L), compared with a prestudy value of 19 +/- 9 micromol/L. These data show that polyphenols are taken up from cider, that phloretin is excreted in the urine and suggest that low doses of quercetin are extensively methylated in humans.",The Journal of nutrition,"['D000042', 'D000328', 'D000434', 'D002109', 'D002851', 'D005260', 'D005419', 'D006626', 'D006801', 'D008297', 'D027845', 'D008745', 'D010636', 'D010693', 'D011108', 'D011794']","['Absorption', 'Adult', 'Alcoholic Beverages', 'Caffeic Acids', 'Chromatography, High Pressure Liquid', 'Female', 'Flavonoids', 'Hippurates', 'Humans', 'Male', 'Malus', 'Methylation', 'Phenols', 'Phloretin', 'Polymers', 'Quercetin']","Polyphenols from alcoholic apple cider are absorbed, metabolized and excreted by humans.","[None, None, None, 'Q000097', None, None, None, 'Q000097', None, None, 'Q000737', None, 'Q000097', 'Q000097', 'Q000378', 'Q000097']","[None, None, None, 'blood', None, None, None, 'blood', None, None, 'chemistry', None, 'blood', 'blood', 'metabolism', 'blood']",https://www.ncbi.nlm.nih.gov/pubmed/11823574,2002,0,0,urine and plasma,apple,0.22807017543859648,"[""3'-methyl quercetin"", '(+)-catechin', 'phloretin', 'polyphenols', 'quercetin', '(-)-epicatechin', 'quercetin equivalents', 'flavanol', 'Caffeic acid', 'hippuric acid']",1,13
11809454,"Anthocyanin pigments, which are not found in apple juice, were detected in rosé cider. We confirmed by HPLC/DAD and LC/ESI-MS analyses that some of these anthocyanin pigments generated in rosé cider during vinification corresponded to those formed in model cider containing anthocyanin and flavan-3-ol in the presence of acetaldehyde. To confirm their structures, two anthocyanin pigments formed in a model cider containing cyanidin-3-galactoside and (-)-epicatechin in the presence of acetaldehyde were isolated and purified, and their structures were elucidated by high resolution FAB-MS and (1)H and (13)C NMR analyses. These two pigments were found to consist of cyanidin-3-galactoside and (-)-epicatechin linked by a CH(3)-CH bridge at the 8-position. They were diastereomers that differed in the configuration of the asymmetric methine carbon.",Phytochemistry,"['D000872', 'D001628', 'D002851', 'D005285', 'D005697', 'D009682', 'D027845', 'D013058']","['Anthocyanins', 'Beverages', 'Chromatography, High Pressure Liquid', 'Fermentation', 'Galactosides', 'Magnetic Resonance Spectroscopy', 'Malus', 'Mass Spectrometry']",Characterization and structures of anthocyanin pigments generated in rosé cider during vinification.,"['Q000737', 'Q000032', None, 'Q000502', 'Q000737', None, 'Q000737', None]","['chemistry', 'analysis', None, 'physiology', 'chemistry', None, 'chemistry', None]",https://www.ncbi.nlm.nih.gov/pubmed/11809454,2002,0,0,rosé cider,apple,0.225,"['acetaldehyde', 'anthocyanin pigments', 'cyanidin-3-galactoside', 'Anthocyanin pigments', '(-)-epicatechin', 'anthocyanin']",1,9
11767160,"An ion-pair liquid chromatography-mass spectrometry/mass spectrometry method was developed for the determination of chlormequat in fruit samples. A solid-phase extraction cleanup procedure with C18 cartridges was used. Sample preparation was simple and the achieved detection limit (0.03 mg/kg) and quantitation limit (0.08 mg/kg) were below the maximum residue levels legislated by the European Union. The chromatographic separation was performed by using a C8 column and heptafluorobutyric acid as ion pair reagent. The detection was conducted with an electrospray source and an ion trap as a mass analyzer. The reproducibility of the method gave good run-to-run (8-9%) and day-to-day (9-13%) precision values, and its applicability to the determination of chlormequat in pears and grapes, purées, and pear, apple, and grape juices was demonstrated.",Journal of AOAC International,"['D002716', 'D002853', 'D005506', 'D005638', 'D012015', 'D021241']","['Chlormequat', 'Chromatography, Liquid', 'Food Contamination', 'Fruit', 'Reference Standards', 'Spectrometry, Mass, Electrospray Ionization']",Determination of chlormequat in fruit samples by liquid chromatography-electrospray-mass spectrometry/mass spectrometry.,"['Q000032', 'Q000379', 'Q000032', 'Q000737', None, 'Q000379']","['analysis', 'methods', 'analysis', 'chemistry', None, 'methods']",https://www.ncbi.nlm.nih.gov/pubmed/11767160,2002,0,0,herbicide detection,apple,0.08108108108108109,"['chlormequat', 'heptafluorobutyric acid']",1,3
11767150,"Fungi of the genus Alternaria are parasitic on plants and other organic materials. A. alternata is a frequently occurring species of particular interest because it produces a number of mycotoxins, including alternariol (AOH), alternariol monomethyl ether (AME), altenuene (ALT), altertoxins I, II, and III (ATX-I, -II, and -III), and L-tenuazonic acid (TeA). Cleanup procedures of analytical methods for foods and foodstuffs include solvent partition, generally used for TeA, and solid-phase extraction columns for AOH, AME, and ATX-I. These Alternaria mycotoxins have been determined by TLC, GC, and more usually LC, mainly with ultraviolet detection, although fluorescence and electrochemical detection have also been used for Alternaria toxins other than TeA. A Zn2+ salt is usually added to the LC mobile phase for TeA. Recently, atmospheric pressure chemical ionization and electrospray LC/MS and LC-MS/MS have been applied to the determination and confirmation of AOH and AME in apple juice and other fruit beverages at sub ng/mL levels. Natural occurrences of AOH, AME, and in some cases other Alternaria toxins have been reported in various fruits, including tomatoes, olives, mandarins, melons, peppers, apples, and raspberries. They have been found also in processed fruit products such as apple juice, other fruit beverages and tomato products, wheat and other grains, sunflower seeds, oilseed rape meal, and pecans.",Journal of AOAC International,"['D000528', 'D001551', 'D002849', 'D002853', 'D002855', 'D005504', 'D005506', 'D005638', 'D007783', 'D009183', 'D010569', 'D013720']","['Alternaria', 'Benz(a)Anthracenes', 'Chromatography, Gas', 'Chromatography, Liquid', 'Chromatography, Thin Layer', 'Food Analysis', 'Food Contamination', 'Fruit', 'Lactones', 'Mycotoxins', 'Perylene', 'Tenuazonic Acid']",Analysis of agricultural commodities and foods for Alternaria mycotoxins.,"['Q000737', 'Q000032', 'Q000379', 'Q000379', 'Q000379', 'Q000379', 'Q000032', 'Q000737', 'Q000032', 'Q000032', 'Q000031', 'Q000032']","['chemistry', 'analysis', 'methods', 'methods', 'methods', 'methods', 'analysis', 'chemistry', 'analysis', 'analysis', 'analogs & derivatives', 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/11767150,2002,1,0,mycotoxins,apple,0.1951219512195122,"['Zn2', 'acid', 'AME', 'tomatoes, olives, mandarins, melons, peppers, apples,', 'AOH', 'TeA', 'alternariol monomethyl ether', 'salt', 'mycotoxins']",1,16
11760067,"Four apple wine fermentation processes have been observed by means of direct-inlet gas-phase FTIR spectroscopy. The apple juice concentrates were each fermented by two species of Saccharomyces cerevisiae starters, and the experiment was repeated. The development of the concentrations of 1-propanol, 4-methylpyridine, acetaldehyde, acetic acid, and ethyl acetate was monitored. Two different sampling methods were used--static headspace and direct injection of the must. The performance of the FTIR method is limited by the high ethanol concentration. It can be mathematically proven that the amount of sample can be selected so that any distortion due to ethanol is minimized. Headspace GC-MS was used for preliminary compound identification.",Fresenius' journal of analytical chemistry,"['D000433', 'D000079', 'D000085', 'D019342', 'D005285', 'D008401', 'D027845', 'D011725', 'D012441', 'D017550', 'D014920']","['1-Propanol', 'Acetaldehyde', 'Acetates', 'Acetic Acid', 'Fermentation', 'Gas Chromatography-Mass Spectrometry', 'Malus', 'Pyridines', 'Saccharomyces cerevisiae', 'Spectroscopy, Fourier Transform Infrared', 'Wine']",Process control of apple winemaking by low-resolution gas-phase Fourier-transform infrared spectroscopy.,"['Q000032', 'Q000032', 'Q000032', 'Q000032', None, 'Q000379', 'Q000737', 'Q000032', None, 'Q000379', 'Q000032']","['analysis', 'analysis', 'analysis', 'analysis', None, 'methods', 'chemistry', 'analysis', None, 'methods', 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/11760067,2002,0,0,apple wines,apple,0.3225806451612903,"['Saccharomyces cerevisiae starters', '1-propanol', '4-methylpyridine', 'acetic acid', 'acetaldehyde', 'ethyl acetate', 'Headspace', 'ethanol', 'headspace']",1,10
